generic,category,exception,subtype_source,discriminator_label,human_label,template_number
"Generally, a detergent may be applied to the skin to cleanse.",character,a liquid detergent can be applied to clean the skin,gpt3-cons,1,1.0,5
"Generally, a detergent may be applied to the skin to cleanse.",character,a liquid detergent can be applied to clean the skin,gpt3-cons,1,1.0,7
"Generally, a detergent may be applied to the skin to cleanse.",character,a laundry detergent can be applied to the skin,gpt3-cons,1,0.0,5
"Generally, a detergent may be applied to the skin to cleanse.",character,a laundry detergent can be applied to the skin,gpt3-cons,1,0.0,7
"Generally, a detergent may be applied to the skin to cleanse.",character,a liquid detergent is applied to cleanse the skin,gpt3-cons,1,1.0,7
"Generally, a desert plant has to be able to survive in very dry conditions.",quasidef,a tall desert shrub must be able to grow in a very dry environment,gpt3-cons,1,1.0,5
"Generally, a desert plant has to be able to survive in very dry conditions.",quasidef,a tall desert shrub must be able to grow in a very dry environment,gpt3-cons,1,1.0,7
"Generally, a desert plant has to be able to survive in very dry conditions.",quasidef,a young cactus must be able to grow in a very dry environment,gpt3-cons,1,1.0,5
"Generally, a desert plant has to be able to survive in very dry conditions.",quasidef,a young cactus must be able to grow in a very dry environment,gpt3-cons,1,1.0,7
"Generally, a desert plant has to be able to survive in very dry conditions.",quasidef,a dune grass must be able to grow in a desert environment,gpt3-cons,1,1.0,7
"Generally, a daybook can be used to create a calendar.",character,a pocket-sized daybook can be used to create a daily calendar,gpt3-cons,1,1.0,7
"Generally, a daybook can be used to create a calendar.",character,a pocket-sized daybook can be used to create a daily calendar,gpt3-cons,1,1.0,5
"Generally, a daybook can be used to create a calendar.",character,a daybook for students can be used to create a school calendar,gpt3-cons,1,1.0,7
"Generally, a daybook can be used to create a calendar.",character,a daybook for students can be used to create a school calendar,gpt3-cons,1,1.0,5
"Generally, a daybook can be used to create a calendar.",character,a daybook for teachers can be used to create a classroom calendar,gpt3-cons,1,1.0,7
"Generally, a cushion has to be thick enough to support the weight.",character,"a ""memory foam"" cushions must be thick to support a person's weight",gpt3-cons,1,1.0,7
"Generally, a cushion has to be thick enough to support the weight.",character,"a ""memory foam"" cushions must be thick to support a person's weight",gpt3-cons,1,1.0,5
"Generally, a cushion has to be thick enough to support the weight.",character,a cushion made from cotton must be thick enough to hold the weight of a person,gpt3-cons,1,1.0,5
"Generally, a cushion has to be thick enough to support the weight.",character,a cushion made from cotton must be thick enough to hold the weight of a person,gpt3-cons,1,1.0,7
"Generally, a cushion has to be thick enough to support the weight.",character,a sofa cushion must be thick enough to withstand the weight of a person,gpt3-cons,1,1.0,7
"Generally, a cudgel can be used to hit someone in the face with.",invirtue,a baseball bat is used to beat someone with,gpt3-cons,1,1.0,7
"Generally, a cudgel can be used to hit someone in the face with.",invirtue,a baseball bat is used to beat someone with,gpt3-cons,1,1.0,5
"Generally, a cudgel can be used to hit someone in the face with.",invirtue,a baseball bat can be used to beat someone with,gpt3-cons,1,0.0,7
"Generally, a cudgel can be used to hit someone in the face with.",invirtue,a baseball bat can be used to beat someone with,gpt3-cons,1,0.0,5
"Generally, a cudgel can be used to hit someone in the face with.",invirtue,a plastic cudgel can be used to beat someone with,gpt3-cons,1,1.0,7
"Generally, a crockery can be removed from a dishwasher by hand.",character,cups can be removed from dishwashers,cn-cons,1,0.0,5
"Generally, a coyote should be considered a wild animal.",quasidef,a small coyote should be treated as wild,gpt3-cons,1,1.0,5
"Generally, a coyote should be considered a wild animal.",quasidef,a wild dog should be considered wild,gpt3-cons,1,0.0,7
"Generally, a coyote should be considered a wild animal.",quasidef,a wild dog should be considered wild,gpt3-cons,1,0.0,5
"Generally, a coyote should be considered a wild animal.",quasidef,a coyote cub should be born in the wild,gpt3-cons,1,1.0,7
"Generally, a coyote should be considered a wild animal.",quasidef,a coyote cub should be born in the wild,gpt3-cons,1,1.0,5
"Generally, a coyote may be considered to be a wild animal.",quasidef,a coyote pups are wild animals,gpt3-cons,1,1.0,5
"Generally, a coyote may be considered to be a wild animal.",quasidef,a wild dog is a dog that lives in the wild,gpt3-cons,1,1.0,7
"Generally, a coyote may be considered to be a wild animal.",quasidef,a wild dog is a dog that lives in the wild,gpt3-cons,1,1.0,5
"Generally, a coyote may be considered to be a wild animal.",quasidef,a coyote kit (young coyote) can be found in the wild,gpt3-cons,1,1.0,5
"Generally, a coyote may be considered to be a wild animal.",quasidef,a coyote pups can be found in the wild,gpt3-cons,1,1.0,5
"Generally, a court shoes may be worn by a person.",quasidef,an in-the-moment court shoes can be worn by both men and women,gpt3-cons,1,1.0,7
"Generally, a court shoes may be worn by a person.",quasidef,an in-the-moment court shoes can be worn by both men and women,gpt3-cons,1,1.0,5
"Generally, a court shoes may be worn by a person.",quasidef,an in-the-moment court shoes is worn by an individual,gpt3-cons,1,1.0,5
"Generally, a court shoes may be worn by a person.",quasidef,an in-the-moment court shoes is worn by an individual,gpt3-cons,1,1.0,7
"Generally, a court shoes may be worn by a person.",quasidef,a women's court shoes can be worn by a woman or a man,gpt3-cons,1,1.0,5
"Generally, a conflict may be resolved through negotiation, mediation or arbitration.",quasidef,a romantic conflict can be resolved through the use of mediation,gpt3-cons,1,1.0,7
"Generally, a conflict may be resolved through negotiation, mediation or arbitration.",quasidef,a romantic conflict can be resolved through the use of mediation,gpt3-cons,1,1.0,5
"Generally, a conflict may be resolved through negotiation, mediation or arbitration.",quasidef,an international conflict can be resolved through negotiations between the parties involved,cn-cons,1,1.0,5
"Generally, a conflict may be resolved through negotiation, mediation or arbitration.",quasidef,an international conflict can be resolved through negotiations between the parties,cn-cons,1,1.0,5
"Generally, a conflict may be resolved through negotiation, mediation or arbitration.",quasidef,a romantic conflict can be resolved through the use of a mediator,gpt3-cons,1,1.0,5
"Generally, a concert halls should be able to handle a crowd.",character,"a music hall should be able to hold a crowd of 10,000 people",gpt3-cons,1,1.0,5
"Generally, a concert halls should be able to handle a crowd.",character,"a music hall should be able to hold a crowd of 10,000 people",gpt3-cons,1,1.0,7
"Generally, a concert halls should be able to handle a crowd.",character,"a theater should be able to accommodate a crowd of 10,000 people",gpt3-cons,1,0.0,5
"Generally, a concert halls should be able to handle a crowd.",character,"a theater should be able to accommodate a crowd of 10,000 people",gpt3-cons,1,0.0,7
"Generally, a concert halls should be able to handle a crowd.",character,a lecture hall should be able to accommodate a thousand people,gpt3-cons,1,1.0,7
"Generally, a concert hall can only hold so many people at any given time.",character,an opera house hold thousands of people at a time,gpt3-cons,1,1.0,7
"Generally, a concert hall can only hold so many people at any given time.",character,an opera house hold thousands of people at a time,gpt3-cons,1,1.0,5
"Generally, a concert hall can only hold so many people at any given time.",character,a symphony hall hold thousands of people at a time,gpt3-cons,1,0.0,7
"Generally, a concert hall can only hold so many people at any given time.",character,a symphony hall hold thousands of people at a time,gpt3-cons,1,0.0,5
"Generally, a concert hall can only hold so many people at any given time.",character,opera houses hold thousands of people at a time,gpt3-cons,1,0.0,7
"Generally, a clothes dryer may have a temperature control.",invirtue,a dryer with a timer has a temperature setting,gpt3-cons,1,1.0,5
"Generally, a clothes dryer may have a temperature control.",invirtue,a dryer with a timer has a temperature setting,gpt3-cons,1,1.0,7
"Generally, a clothes dryer may have a temperature control.",invirtue,a clothes dryer that keeps clothes warm has temperature controls,gpt3-cons,1,1.0,5
"Generally, a clothes dryer may have a temperature control.",invirtue,a clothes dryer that dries clothes has a thermostat that controls the temperature,gpt3-cons,1,1.0,7
"Generally, a clothes dryer may have a temperature control.",invirtue,a clothes dryer that dries clothes has a thermostat that controls the temperature,gpt3-cons,1,1.0,5
"Generally, a clock can be set to a specific time.",character,a digital clock can be set to an exact time,gpt3-cons,1,1.0,7
"Generally, a clock can be set to a specific time.",character,a digital clock can be set to an exact time,gpt3-cons,1,1.0,5
"Generally, a clock can be set to a specific time.",character,a digital clock can be set to a specific date and time,gpt3-cons,1,1.0,7
"Generally, a clock can be set to a specific time.",character,a digital clock can be set to a specific date and time,gpt3-cons,1,1.0,5
"Generally, a clock can be set to a specific time.",character,a pendulum clock can be set to an exact time,cn-cons,1,1.0,5
"Generally, a class may have any number of members.",quasidef,an animal class has an animal as a member,gpt3-cons,1,1.0,5
"Generally, a class may have any number of members.",quasidef,a class of dog has at least one member,gpt3-cons,1,1.0,7
"Generally, a class may have any number of members.",quasidef,a fish class has at least one member,gpt3-cons,1,1.0,7
"Generally, a class may have any number of members.",quasidef,an animal class has at least one member,gpt3-cons,1,1.0,7
"Generally, a class may have any number of members.",quasidef,a class of dog has a dog,gpt3-cons,1,0.0,5
"Generally, a census produces an estimate of the country's total population.",,a 1960 census produces an estimated population,gpt3-cons,1,1.0,5
"Generally, a census produces an estimate of the country's total population.",,a 2000 census produces a population estimate,gpt3-cons,1,1.0,7
"Generally, a census produces an estimate of the country's total population.",,a 2000 census produces a population estimate,gpt3-cons,1,1.0,5
"Generally, a census produces an estimate of the country's total population.",,a 20-year-old man produces a population estimate,gpt3-cons,1,0.0,5
"Generally, a census produces an estimate of the country's total population.",,a 1990 census produces a count of the population,gpt3-cons,1,1.0,7
"Generally, a census is a count.",quasidef,a census of a state can be a count of the population,gpt3-cons,1,1.0,7
"Generally, a census is a count.",quasidef,a census of a state can be a count of the population,gpt3-cons,1,1.0,5
"Generally, a census is a count.",quasidef,a census of a neighborhood can be a count of people living in the neighborhood,gpt3-cons,1,1.0,7
"Generally, a census is a count.",quasidef,a census of a neighborhood can be a count of people living in the neighborhood,gpt3-cons,1,1.0,5
"Generally, a census is a count.",quasidef,a government census is a count of people,gpt3-cons,1,1.0,5
"Generally, a camera is used to take pictures of things.",quasidef,a camera lens can be used to take a picture,gpt3-cons,1,1.0,7
"Generally, a camera is used to take pictures of things.",quasidef,a camera lens can be used to take a picture,gpt3-cons,1,1.0,5
"Generally, a camera is used to take pictures of things.",quasidef,a digital camera can be used to take a picture,gpt3-cons,1,1.0,7
"Generally, a camera is used to take pictures of things.",quasidef,a digital camera can be used to take a picture,gpt3-cons,1,1.0,5
